RES,Subspace,Method,RUN,ACC
5,AllChPCA,RF,1,1.364522417154
5,AllChPCA,RF,2,0.974658869395711
5,AllChPCA,RF,3,0.974658869395711
5,AllChPCA,RF,4,0.823045267489712
5,AllChPCA,RF,5,1.55945419103314
5,AllChPCA,RF,6,1.364522417154
5,AllChPCA,RF,7,0.823045267489712
5,AllChPCA,RF,8,1.16959064327485
5,AllChPCA,RF,9,1.52505446623094
5,AllChPCA,RF,10,1.23456790123457
5,AllChPCA,RF,11,1.55945419103314
5,AllChPCA,RF,12,0.779727095516569
5,AllChPCA,RF,13,1.23456790123457
5,AllChPCA,RF,14,1.85185185185185
5,AllChPCA,RF,15,0.871459694989107
5,AllChPCA,RF,16,1.08932461873638
5,AllChPCA,RF,17,0.925925925925926
5,AllChPCA,RF,18,1.16959064327485
5,AllChPCA,RF,19,1.08932461873638
5,AllChPCA,RF,20,1.02880658436214
5,AllChPCA,RF,21,1.440329218107
5,AllChPCA,RF,22,0.823045267489712
5,AllChPCA,RF,23,0.617283950617284
5,AllChPCA,RF,24,1.440329218107
5,AllChPCA,RF,25,1.11111111111111
5,AllChPCA,RF,26,0.974658869395711
5,AllChPCA,RF,27,1.64609053497942
5,AllChPCA,RF,28,1.02880658436214
5,AllChPCA,RF,29,1.11111111111111
5,AllChPCA,RF,30,0.617283950617284
5,AllChPCA,RF,31,0.779727095516569
5,AllChPCA,RF,32,0.584795321637427
5,AllChPCA,RF,33,0.974658869395711
5,AllChPCA,RF,34,0.925925925925926
5,AllChPCA,RF,35,1.08932461873638
5,AllChPCA,RF,36,1.364522417154
5,AllChPCA,RF,37,1.30718954248366
5,AllChPCA,RF,38,1.16959064327485
5,AllChPCA,RF,39,1.08932461873638
5,AllChPCA,RF,40,0.871459694989107
5,AllperCh,KNN,1,29.0448343079922
5,AllperCh,KNN,2,27.4853801169591
5,AllperCh,KNN,3,26.5107212475633
5,AllperCh,KNN,4,23.2510288065844
5,AllperCh,KNN,5,21.8323586744639
5,AllperCh,KNN,6,24.7563352826511
5,AllperCh,KNN,7,27.1604938271605
5,AllperCh,KNN,8,23.5867446393762
5,AllperCh,KNN,9,24.6187363834423
5,AllperCh,KNN,10,25.1028806584362
5,AllperCh,KNN,11,24.5614035087719
5,AllperCh,KNN,12,18.7134502923977
5,AllperCh,KNN,13,23.8683127572017
5,AllperCh,KNN,14,30.6584362139918
5,AllperCh,KNN,15,19.8257080610022
5,AllperCh,KNN,16,22.875816993464
5,AllperCh,KNN,17,19.212962962963
5,AllperCh,KNN,18,25.9259259259259
5,AllperCh,KNN,19,23.7472766884532
5,AllperCh,KNN,20,21.6049382716049
5,AllperCh,KNN,21,23.6625514403292
5,AllperCh,KNN,22,21.6049382716049
5,AllperCh,KNN,23,16.0493827160494
5,AllperCh,KNN,24,22.2222222222222
5,AllperCh,KNN,25,24.6296296296296
5,AllperCh,KNN,26,22.8070175438596
5,AllperCh,KNN,27,24.4855967078189
5,AllperCh,KNN,28,24.2798353909465
5,AllperCh,KNN,29,26.1111111111111
5,AllperCh,KNN,30,24.0740740740741
5,AllperCh,KNN,31,22.4171539961014
5,AllperCh,KNN,32,20.0779727095517
5,AllperCh,KNN,33,21.4424951267057
5,AllperCh,KNN,34,21.0648148148148
5,AllperCh,KNN,35,29.8474945533769
5,AllperCh,KNN,36,24.9512670565302
5,AllperCh,KNN,37,23.0936819172113
5,AllperCh,KNN,38,22.2222222222222
5,AllperCh,KNN,39,23.0936819172113
5,AllperCh,KNN,40,28.322440087146
5,AllperCh,RF,1,33.9181286549708
5,AllperCh,RF,2,25.1461988304094
5,AllperCh,RF,3,31.9688109161793
5,AllperCh,RF,4,24.8971193415638
5,AllperCh,RF,5,28.2651072124756
5,AllperCh,RF,6,29.4346978557505
5,AllperCh,RF,7,26.7489711934156
5,AllperCh,RF,8,26.5107212475633
5,AllperCh,RF,9,27.0152505446623
5,AllperCh,RF,10,30.8641975308642
5,AllperCh,RF,11,27.0955165692008
5,AllperCh,RF,12,18.7134502923977
5,AllperCh,RF,13,28.6008230452675
5,AllperCh,RF,14,31.8930041152263
5,AllperCh,RF,15,21.3507625272331
5,AllperCh,RF,16,24.8366013071895
5,AllperCh,RF,17,23.1481481481481
5,AllperCh,RF,18,28.4600389863548
5,AllperCh,RF,19,25.0544662309368
5,AllperCh,RF,20,22.2222222222222
5,AllperCh,RF,21,28.6008230452675
5,AllperCh,RF,22,25.7201646090535
5,AllperCh,RF,23,17.4897119341564
5,AllperCh,RF,24,23.6625514403292
5,AllperCh,RF,25,27.4074074074074
5,AllperCh,RF,26,25.9259259259259
5,AllperCh,RF,27,26.5432098765432
5,AllperCh,RF,28,27.9835390946502
5,AllperCh,RF,29,30.5555555555556
5,AllperCh,RF,30,26.1316872427984
5,AllperCh,RF,31,25.5360623781676
5,AllperCh,RF,32,20.0779727095517
5,AllperCh,RF,33,22.2222222222222
5,AllperCh,RF,34,23.6111111111111
5,AllperCh,RF,35,34.4226579520697
5,AllperCh,RF,36,28.0701754385965
5,AllperCh,RF,37,28.5403050108932
5,AllperCh,RF,38,23.7816764132554
5,AllperCh,RF,39,25.2723311546841
5,AllperCh,RF,40,27.4509803921569
5,LSTM,KNN,1,36.8421052631579
5,LSTM,KNN,2,26.3157894736842
5,LSTM,KNN,3,36.8421052631579
5,LSTM,KNN,4,22.2222222222222
5,LSTM,KNN,5,31.5789473684211
5,LSTM,KNN,6,26.3157894736842
5,LSTM,KNN,7,16.6666666666667
5,LSTM,KNN,8,42.1052631578947
5,LSTM,KNN,9,29.4117647058824
5,LSTM,KNN,10,33.3333333333333
5,LSTM,KNN,11,31.5789473684211
5,LSTM,KNN,12,15.7894736842105
5,LSTM,KNN,13,38.8888888888889
5,LSTM,KNN,14,33.3333333333333
5,LSTM,KNN,15,29.4117647058824
5,LSTM,KNN,16,35.2941176470588
5,LSTM,KNN,17,31.25
5,LSTM,KNN,18,15.7894736842105
5,LSTM,KNN,19,11.7647058823529
5,LSTM,KNN,20,27.7777777777778
5,LSTM,KNN,21,22.2222222222222
5,LSTM,KNN,22,33.3333333333333
5,LSTM,KNN,23,22.2222222222222
5,LSTM,KNN,24,27.7777777777778
5,LSTM,KNN,25,25
5,LSTM,KNN,26,15.7894736842105
5,LSTM,KNN,27,38.8888888888889
5,LSTM,KNN,28,16.6666666666667
5,LSTM,KNN,29,20
5,LSTM,KNN,30,27.7777777777778
5,LSTM,KNN,31,21.0526315789474
5,LSTM,KNN,32,15.7894736842105
5,LSTM,KNN,33,31.5789473684211
5,LSTM,KNN,34,12.5
5,LSTM,KNN,35,29.4117647058824
5,LSTM,KNN,36,26.3157894736842
5,LSTM,KNN,37,29.4117647058824
5,LSTM,KNN,38,31.5789473684211
5,LSTM,KNN,39,17.6470588235294
5,LSTM,KNN,40,29.4117647058824
5,LSTM,RF,1,36.8421052631579
5,LSTM,RF,2,26.3157894736842
5,LSTM,RF,3,26.3157894736842
5,LSTM,RF,4,33.3333333333333
5,LSTM,RF,5,36.8421052631579
5,LSTM,RF,6,21.0526315789474
5,LSTM,RF,7,27.7777777777778
5,LSTM,RF,8,26.3157894736842
5,LSTM,RF,9,23.5294117647059
5,LSTM,RF,10,11.1111111111111
5,LSTM,RF,11,26.3157894736842
5,LSTM,RF,12,26.3157894736842
5,LSTM,RF,13,11.1111111111111
5,LSTM,RF,14,38.8888888888889
5,LSTM,RF,15,29.4117647058824
5,LSTM,RF,16,29.4117647058824
5,LSTM,RF,17,31.25
5,LSTM,RF,18,21.0526315789474
5,LSTM,RF,19,23.5294117647059
5,LSTM,RF,20,33.3333333333333
5,LSTM,RF,21,22.2222222222222
5,LSTM,RF,22,38.8888888888889
5,LSTM,RF,23,22.2222222222222
5,LSTM,RF,24,27.7777777777778
5,LSTM,RF,25,40
5,LSTM,RF,26,31.5789473684211
5,LSTM,RF,27,33.3333333333333
5,LSTM,RF,28,27.7777777777778
5,LSTM,RF,29,35
5,LSTM,RF,30,11.1111111111111
5,LSTM,RF,31,42.1052631578947
5,LSTM,RF,32,21.0526315789474
5,LSTM,RF,33,26.3157894736842
5,LSTM,RF,34,18.75
5,LSTM,RF,35,17.6470588235294
5,LSTM,RF,36,31.5789473684211
5,LSTM,RF,37,23.5294117647059
5,LSTM,RF,38,52.6315789473684
5,LSTM,RF,39,11.7647058823529
5,LSTM,RF,40,35.2941176470588
5,LSTM_Ch1,KNN,1,21.0526315789474
5,LSTM_Ch1,KNN,2,21.0526315789474
5,LSTM_Ch1,KNN,3,31.5789473684211
5,LSTM_Ch1,KNN,4,11.1111111111111
5,LSTM_Ch1,KNN,5,26.3157894736842
5,LSTM_Ch1,KNN,6,31.5789473684211
5,LSTM_Ch1,KNN,7,16.6666666666667
5,LSTM_Ch1,KNN,8,26.3157894736842
5,LSTM_Ch1,KNN,9,11.7647058823529
5,LSTM_Ch1,KNN,10,33.3333333333333
5,LSTM_Ch1,KNN,11,15.7894736842105
5,LSTM_Ch1,KNN,12,21.0526315789474
5,LSTM_Ch1,KNN,13,27.7777777777778
5,LSTM_Ch1,KNN,14,11.1111111111111
5,LSTM_Ch1,KNN,15,5.88235294117647
5,LSTM_Ch1,KNN,16,11.7647058823529
5,LSTM_Ch1,KNN,17,31.25
5,LSTM_Ch1,KNN,18,21.0526315789474
5,LSTM_Ch1,KNN,19,11.7647058823529
5,LSTM_Ch1,KNN,20,11.1111111111111
5,LSTM_Ch1,KNN,21,5.55555555555556
5,LSTM_Ch1,KNN,22,16.6666666666667
5,LSTM_Ch1,KNN,23,16.6666666666667
5,LSTM_Ch1,KNN,24,11.1111111111111
5,LSTM_Ch1,KNN,25,25
5,LSTM_Ch1,KNN,26,31.5789473684211
5,LSTM_Ch1,KNN,27,16.6666666666667
5,LSTM_Ch1,KNN,28,5.55555555555556
5,LSTM_Ch1,KNN,29,35
5,LSTM_Ch1,KNN,30,16.6666666666667
5,LSTM_Ch1,KNN,31,15.7894736842105
5,LSTM_Ch1,KNN,32,5.26315789473684
5,LSTM_Ch1,KNN,33,31.5789473684211
5,LSTM_Ch1,KNN,34,31.25
5,LSTM_Ch1,KNN,35,23.5294117647059
5,LSTM_Ch1,KNN,36,21.0526315789474
5,LSTM_Ch1,KNN,37,29.4117647058824
5,LSTM_Ch1,KNN,38,15.7894736842105
5,LSTM_Ch1,KNN,39,11.7647058823529
5,LSTM_Ch1,KNN,40,11.7647058823529
5,LSTM_Ch1,RF,1,21.0526315789474
5,LSTM_Ch1,RF,2,15.7894736842105
5,LSTM_Ch1,RF,3,21.0526315789474
5,LSTM_Ch1,RF,4,0
5,LSTM_Ch1,RF,5,31.5789473684211
5,LSTM_Ch1,RF,6,31.5789473684211
5,LSTM_Ch1,RF,7,11.1111111111111
5,LSTM_Ch1,RF,8,26.3157894736842
5,LSTM_Ch1,RF,9,11.7647058823529
5,LSTM_Ch1,RF,10,33.3333333333333
5,LSTM_Ch1,RF,11,10.5263157894737
5,LSTM_Ch1,RF,12,21.0526315789474
5,LSTM_Ch1,RF,13,22.2222222222222
5,LSTM_Ch1,RF,14,16.6666666666667
5,LSTM_Ch1,RF,15,5.88235294117647
5,LSTM_Ch1,RF,16,17.6470588235294
5,LSTM_Ch1,RF,17,25
5,LSTM_Ch1,RF,18,21.0526315789474
5,LSTM_Ch1,RF,19,11.7647058823529
5,LSTM_Ch1,RF,20,16.6666666666667
5,LSTM_Ch1,RF,21,5.55555555555556
5,LSTM_Ch1,RF,22,11.1111111111111
5,LSTM_Ch1,RF,23,11.1111111111111
5,LSTM_Ch1,RF,24,11.1111111111111
5,LSTM_Ch1,RF,25,20
5,LSTM_Ch1,RF,26,26.3157894736842
5,LSTM_Ch1,RF,27,22.2222222222222
5,LSTM_Ch1,RF,28,11.1111111111111
5,LSTM_Ch1,RF,29,35
5,LSTM_Ch1,RF,30,16.6666666666667
5,LSTM_Ch1,RF,31,21.0526315789474
5,LSTM_Ch1,RF,32,5.26315789473684
5,LSTM_Ch1,RF,33,31.5789473684211
5,LSTM_Ch1,RF,34,31.25
5,LSTM_Ch1,RF,35,17.6470588235294
5,LSTM_Ch1,RF,36,21.0526315789474
5,LSTM_Ch1,RF,37,29.4117647058824
5,LSTM_Ch1,RF,38,15.7894736842105
5,LSTM_Ch1,RF,39,11.7647058823529
5,LSTM_Ch1,RF,40,11.7647058823529
5,LSTM_Reg,KNN,1,36.8421052631579
5,LSTM_Reg,KNN,2,26.3157894736842
5,LSTM_Reg,KNN,3,15.7894736842105
5,LSTM_Reg,KNN,4,27.7777777777778
5,LSTM_Reg,KNN,5,36.8421052631579
5,LSTM_Reg,KNN,6,31.5789473684211
5,LSTM_Reg,KNN,7,27.7777777777778
5,LSTM_Reg,KNN,8,42.1052631578947
5,LSTM_Reg,KNN,9,11.7647058823529
5,LSTM_Reg,KNN,10,16.6666666666667
5,LSTM_Reg,KNN,11,31.5789473684211
5,LSTM_Reg,KNN,12,21.0526315789474
5,LSTM_Reg,KNN,13,27.7777777777778
5,LSTM_Reg,KNN,14,33.3333333333333
5,LSTM_Reg,KNN,15,23.5294117647059
5,LSTM_Reg,KNN,16,23.5294117647059
5,LSTM_Reg,KNN,17,25
5,LSTM_Reg,KNN,18,26.3157894736842
5,LSTM_Reg,KNN,19,17.6470588235294
5,LSTM_Reg,KNN,20,33.3333333333333
5,LSTM_Reg,KNN,21,27.7777777777778
5,LSTM_Reg,KNN,22,22.2222222222222
5,LSTM_Reg,KNN,23,11.1111111111111
5,LSTM_Reg,KNN,24,22.2222222222222
5,LSTM_Reg,KNN,25,25
5,LSTM_Reg,KNN,26,36.8421052631579
5,LSTM_Reg,KNN,27,38.8888888888889
5,LSTM_Reg,KNN,28,11.1111111111111
5,LSTM_Reg,KNN,29,25
5,LSTM_Reg,KNN,30,16.6666666666667
5,LSTM_Reg,KNN,31,26.3157894736842
5,LSTM_Reg,KNN,32,15.7894736842105
5,LSTM_Reg,KNN,33,21.0526315789474
5,LSTM_Reg,KNN,34,18.75
5,LSTM_Reg,KNN,35,41.1764705882353
5,LSTM_Reg,KNN,36,10.5263157894737
5,LSTM_Reg,KNN,37,23.5294117647059
5,LSTM_Reg,KNN,38,21.0526315789474
5,LSTM_Reg,KNN,39,23.5294117647059
5,LSTM_Reg,KNN,40,29.4117647058824
5,LSTM_Reg,RF,1,47.3684210526316
5,LSTM_Reg,RF,2,26.3157894736842
5,LSTM_Reg,RF,3,47.3684210526316
5,LSTM_Reg,RF,4,27.7777777777778
5,LSTM_Reg,RF,5,26.3157894736842
5,LSTM_Reg,RF,6,31.5789473684211
5,LSTM_Reg,RF,7,27.7777777777778
5,LSTM_Reg,RF,8,36.8421052631579
5,LSTM_Reg,RF,9,23.5294117647059
5,LSTM_Reg,RF,10,27.7777777777778
5,LSTM_Reg,RF,11,26.3157894736842
5,LSTM_Reg,RF,12,21.0526315789474
5,LSTM_Reg,RF,13,38.8888888888889
5,LSTM_Reg,RF,14,33.3333333333333
5,LSTM_Reg,RF,15,35.2941176470588
5,LSTM_Reg,RF,16,35.2941176470588
5,LSTM_Reg,RF,17,37.5
5,LSTM_Reg,RF,18,36.8421052631579
5,LSTM_Reg,RF,19,17.6470588235294
5,LSTM_Reg,RF,20,33.3333333333333
5,LSTM_Reg,RF,21,38.8888888888889
5,LSTM_Reg,RF,22,44.4444444444444
5,LSTM_Reg,RF,23,16.6666666666667
5,LSTM_Reg,RF,24,38.8888888888889
5,LSTM_Reg,RF,25,35
5,LSTM_Reg,RF,26,31.5789473684211
5,LSTM_Reg,RF,27,55.5555555555556
5,LSTM_Reg,RF,28,38.8888888888889
5,LSTM_Reg,RF,29,35
5,LSTM_Reg,RF,30,16.6666666666667
5,LSTM_Reg,RF,31,36.8421052631579
5,LSTM_Reg,RF,32,10.5263157894737
5,LSTM_Reg,RF,33,15.7894736842105
5,LSTM_Reg,RF,34,18.75
5,LSTM_Reg,RF,35,11.7647058823529
5,LSTM_Reg,RF,36,15.7894736842105
5,LSTM_Reg,RF,37,35.2941176470588
5,LSTM_Reg,RF,38,36.8421052631579
5,LSTM_Reg,RF,39,29.4117647058824
5,LSTM_Reg,RF,40,23.5294117647059
6,AllChPCA,KNN,1,0.974658869395711
6,AllChPCA,KNN,2,1.16959064327485
6,AllChPCA,KNN,3,1.16959064327485
6,AllChPCA,KNN,4,1.02880658436214
6,AllChPCA,KNN,5,0.194931773879142
6,AllChPCA,KNN,6,1.16959064327485
6,AllChPCA,KNN,7,0.823045267489712
6,AllChPCA,KNN,8,0.389863547758285
6,AllChPCA,KNN,9,0.65359477124183
6,AllChPCA,KNN,10,1.85185185185185
6,AllChPCA,KNN,11,1.55945419103314
6,AllChPCA,KNN,12,0.974658869395711
6,AllChPCA,KNN,13,0.823045267489712
6,AllChPCA,KNN,14,1.02880658436214
6,AllChPCA,KNN,15,1.08932461873638
6,AllChPCA,KNN,16,0.65359477124183
6,AllChPCA,KNN,17,1.15740740740741
6,AllChPCA,KNN,18,0.389863547758285
6,AllChPCA,KNN,19,0.65359477124183
6,AllChPCA,KNN,20,1.440329218107
6,AllChPCA,KNN,21,1.02880658436214
6,AllChPCA,KNN,22,0.411522633744856
6,AllChPCA,KNN,23,0.205761316872428
6,AllChPCA,KNN,24,1.02880658436214
6,AllChPCA,KNN,25,0.925925925925926
6,AllChPCA,KNN,26,0.779727095516569
6,AllChPCA,KNN,27,0.617283950617284
6,AllChPCA,KNN,28,0.617283950617284
6,AllChPCA,KNN,29,0.555555555555556
6,AllChPCA,KNN,30,0.617283950617284
6,AllChPCA,KNN,31,0.779727095516569
6,AllChPCA,KNN,32,0.779727095516569
6,AllChPCA,KNN,33,0.779727095516569
6,AllChPCA,KNN,34,0.694444444444444
6,AllChPCA,KNN,35,0.871459694989107
6,AllChPCA,KNN,36,1.16959064327485
6,AllChPCA,KNN,37,0.871459694989107
6,AllChPCA,KNN,38,0.584795321637427
6,AllChPCA,KNN,39,0.871459694989107
6,AllChPCA,KNN,40,1.74291938997821
6,AllChPCA,RF,1,0.779727095516569
6,AllChPCA,RF,2,0.194931773879142
6,AllChPCA,RF,3,0.974658869395711
6,AllChPCA,RF,4,1.23456790123457
6,AllChPCA,RF,5,0.584795321637427
6,AllChPCA,RF,6,0.584795321637427
6,AllChPCA,RF,7,1.23456790123457
6,AllChPCA,RF,8,0.584795321637427
6,AllChPCA,RF,9,0.435729847494553
6,AllChPCA,RF,10,0.411522633744856
6,AllChPCA,RF,11,0.584795321637427
6,AllChPCA,RF,12,0.974658869395711
6,AllChPCA,RF,13,1.23456790123457
6,AllChPCA,RF,14,1.02880658436214
6,AllChPCA,RF,15,0.65359477124183
6,AllChPCA,RF,16,0.435729847494553
6,AllChPCA,RF,17,0.231481481481481
6,AllChPCA,RF,18,1.16959064327485
6,AllChPCA,RF,19,0.435729847494553
6,AllChPCA,RF,20,0.411522633744856
6,AllChPCA,RF,21,1.23456790123457
6,AllChPCA,RF,22,1.02880658436214
6,AllChPCA,RF,23,0.823045267489712
6,AllChPCA,RF,24,0.411522633744856
6,AllChPCA,RF,25,0.740740740740741
6,AllChPCA,RF,26,0.974658869395711
6,AllChPCA,RF,27,1.23456790123457
6,AllChPCA,RF,28,1.440329218107
6,AllChPCA,RF,29,0.925925925925926
6,AllChPCA,RF,30,0.411522633744856
6,AllChPCA,RF,31,0.974658869395711
6,AllChPCA,RF,32,0.779727095516569
6,AllChPCA,RF,33,0.974658869395711
6,AllChPCA,RF,34,0.231481481481481
6,AllChPCA,RF,35,0.871459694989107
6,AllChPCA,RF,36,0.779727095516569
6,AllChPCA,RF,37,0.435729847494553
6,AllChPCA,RF,38,0.974658869395711
6,AllChPCA,RF,39,0.435729847494553
6,AllChPCA,RF,40,1.30718954248366
6,AllperCh,KNN,1,23.1968810916179
6,AllperCh,KNN,2,23.5867446393762
6,AllperCh,KNN,3,21.8323586744639
6,AllperCh,KNN,4,21.6049382716049
6,AllperCh,KNN,5,12.0857699805068
6,AllperCh,KNN,6,22.8070175438596
6,AllperCh,KNN,7,28.1893004115226
6,AllperCh,KNN,8,20.2729044834308
6,AllperCh,KNN,9,22.0043572984749
6,AllperCh,KNN,10,23.0452674897119
6,AllperCh,KNN,11,21.6374269005848
6,AllperCh,KNN,12,17.7387914230019
6,AllperCh,KNN,13,20.7818930041152
6,AllperCh,KNN,14,26.9547325102881
6,AllperCh,KNN,15,17.2113289760349
6,AllperCh,KNN,16,16.1220043572985
6,AllperCh,KNN,17,20.3703703703704
6,AllperCh,KNN,18,22.8070175438596
6,AllperCh,KNN,19,17.4291938997821
6,AllperCh,KNN,20,19.1358024691358
6,AllperCh,KNN,21,20.1646090534979
6,AllperCh,KNN,22,19.1358024691358
6,AllperCh,KNN,23,13.9917695473251
6,AllperCh,KNN,24,18.9300411522634
6,AllperCh,KNN,25,21.8518518518519
6,AllperCh,KNN,26,21.0526315789474
6,AllperCh,KNN,27,18.7242798353909
6,AllperCh,KNN,28,22.0164609053498
6,AllperCh,KNN,29,19.6296296296296
6,AllperCh,KNN,30,17.9012345679012
6,AllperCh,KNN,31,16.3742690058479
6,AllperCh,KNN,32,17.1539961013645
6,AllperCh,KNN,33,20.8576998050682
6,AllperCh,KNN,34,20.6018518518519
6,AllperCh,KNN,35,24.400871459695
6,AllperCh,KNN,36,20.6627680311891
6,AllperCh,KNN,37,21.7864923747277
6,AllperCh,KNN,38,20.2729044834308
6,AllperCh,KNN,39,22.0043572984749
6,AllperCh,KNN,40,20.9150326797386
6,AllperCh,RF,1,26.7056530214425
6,AllperCh,RF,2,20.6627680311891
6,AllperCh,RF,3,20.0779727095517
6,AllperCh,RF,4,25.7201646090535
6,AllperCh,RF,5,14.4249512670565
6,AllperCh,RF,6,21.2475633528265
6,AllperCh,RF,7,26.7489711934156
6,AllperCh,RF,8,22.8070175438596
6,AllperCh,RF,9,20.6971677559913
6,AllperCh,RF,10,25.7201646090535
6,AllperCh,RF,11,21.4424951267056
6,AllperCh,RF,12,22.6120857699805
6,AllperCh,RF,13,19.1358024691358
6,AllperCh,RF,14,27.9835390946502
6,AllperCh,RF,15,22.0043572984749
6,AllperCh,RF,16,19.6078431372549
6,AllperCh,RF,17,21.5277777777778
6,AllperCh,RF,18,23.3918128654971
6,AllperCh,RF,19,19.6078431372549
6,AllperCh,RF,20,22.2222222222222
6,AllperCh,RF,21,24.0740740740741
6,AllperCh,RF,22,22.8395061728395
6,AllperCh,RF,23,14.1975308641975
6,AllperCh,RF,24,20.5761316872428
6,AllperCh,RF,25,23.7037037037037
6,AllperCh,RF,26,22.8070175438596
6,AllperCh,RF,27,24.2798353909465
6,AllperCh,RF,28,22.4279835390947
6,AllperCh,RF,29,21.6666666666667
6,AllperCh,RF,30,19.5473251028807
6,AllperCh,RF,31,21.6374269005848
6,AllperCh,RF,32,18.5185185185185
6,AllperCh,RF,33,19.4931773879142
6,AllperCh,RF,34,22.2222222222222
6,AllperCh,RF,35,24.400871459695
6,AllperCh,RF,36,23.9766081871345
6,AllperCh,RF,37,25.2723311546841
6,AllperCh,RF,38,22.6120857699805
6,AllperCh,RF,39,23.9651416122004
6,AllperCh,RF,40,21.7864923747277
6,LSTM,KNN,1,15.7894736842105
6,LSTM,KNN,2,31.5789473684211
6,LSTM,KNN,3,21.0526315789474
6,LSTM,KNN,4,16.6666666666667
6,LSTM,KNN,5,26.3157894736842
6,LSTM,KNN,6,26.3157894736842
6,LSTM,KNN,7,22.2222222222222
6,LSTM,KNN,8,26.3157894736842
6,LSTM,KNN,9,11.7647058823529
6,LSTM,KNN,10,16.6666666666667
6,LSTM,KNN,11,21.0526315789474
6,LSTM,KNN,12,10.5263157894737
6,LSTM,KNN,13,38.8888888888889
6,LSTM,KNN,14,27.7777777777778
6,LSTM,KNN,15,23.5294117647059
6,LSTM,KNN,16,29.4117647058824
6,LSTM,KNN,17,31.25
6,LSTM,KNN,18,15.7894736842105
6,LSTM,KNN,19,11.7647058823529
6,LSTM,KNN,20,22.2222222222222
6,LSTM,KNN,21,22.2222222222222
6,LSTM,KNN,22,22.2222222222222
6,LSTM,KNN,23,0
6,LSTM,KNN,24,27.7777777777778
6,LSTM,KNN,25,25
6,LSTM,KNN,26,15.7894736842105
6,LSTM,KNN,27,33.3333333333333
6,LSTM,KNN,28,11.1111111111111
6,LSTM,KNN,29,10
6,LSTM,KNN,30,16.6666666666667
6,LSTM,KNN,31,10.5263157894737
6,LSTM,KNN,32,26.3157894736842
6,LSTM,KNN,33,31.5789473684211
6,LSTM,KNN,34,6.25
6,LSTM,KNN,35,23.5294117647059
6,LSTM,KNN,36,21.0526315789474
6,LSTM,KNN,37,35.2941176470588
6,LSTM,KNN,38,26.3157894736842
6,LSTM,KNN,39,17.6470588235294
6,LSTM,KNN,40,23.5294117647059
6,LSTM,RF,1,42.1052631578947
6,LSTM,RF,2,21.0526315789474
6,LSTM,RF,3,21.0526315789474
6,LSTM,RF,4,27.7777777777778
6,LSTM,RF,5,15.7894736842105
6,LSTM,RF,6,21.0526315789474
6,LSTM,RF,7,50
6,LSTM,RF,8,36.8421052631579
6,LSTM,RF,9,23.5294117647059
6,LSTM,RF,10,27.7777777777778
6,LSTM,RF,11,21.0526315789474
6,LSTM,RF,12,31.5789473684211
6,LSTM,RF,13,33.3333333333333
6,LSTM,RF,14,27.7777777777778
6,LSTM,RF,15,17.6470588235294
6,LSTM,RF,16,11.7647058823529
6,LSTM,RF,17,50
6,LSTM,RF,18,26.3157894736842
6,LSTM,RF,19,11.7647058823529
6,LSTM,RF,20,16.6666666666667
6,LSTM,RF,21,27.7777777777778
6,LSTM,RF,22,33.3333333333333
6,LSTM,RF,23,16.6666666666667
6,LSTM,RF,24,44.4444444444444
6,LSTM,RF,25,55
6,LSTM,RF,26,52.6315789473684
6,LSTM,RF,27,11.1111111111111
6,LSTM,RF,28,11.1111111111111
6,LSTM,RF,29,40
6,LSTM,RF,30,16.6666666666667
6,LSTM,RF,31,31.5789473684211
6,LSTM,RF,32,5.26315789473684
6,LSTM,RF,33,15.7894736842105
6,LSTM,RF,34,25
6,LSTM,RF,35,11.7647058823529
6,LSTM,RF,36,5.26315789473684
6,LSTM,RF,37,35.2941176470588
6,LSTM,RF,38,15.7894736842105
6,LSTM,RF,39,23.5294117647059
6,LSTM,RF,40,5.88235294117647
6,LSTM_Ch1,KNN,1,15.7894736842105
6,LSTM_Ch1,KNN,2,10.5263157894737
6,LSTM_Ch1,KNN,3,26.3157894736842
6,LSTM_Ch1,KNN,4,16.6666666666667
6,LSTM_Ch1,KNN,5,15.7894736842105
6,LSTM_Ch1,KNN,6,15.7894736842105
6,LSTM_Ch1,KNN,7,22.2222222222222
6,LSTM_Ch1,KNN,8,36.8421052631579
6,LSTM_Ch1,KNN,9,23.5294117647059
6,LSTM_Ch1,KNN,10,27.7777777777778
6,LSTM_Ch1,KNN,11,26.3157894736842
6,LSTM_Ch1,KNN,12,15.7894736842105
6,LSTM_Ch1,KNN,13,27.7777777777778
6,LSTM_Ch1,KNN,14,27.7777777777778
6,LSTM_Ch1,KNN,15,29.4117647058824
6,LSTM_Ch1,KNN,16,0
6,LSTM_Ch1,KNN,17,25
6,LSTM_Ch1,KNN,18,31.5789473684211
6,LSTM_Ch1,KNN,19,11.7647058823529
6,LSTM_Ch1,KNN,20,11.1111111111111
6,LSTM_Ch1,KNN,21,22.2222222222222
6,LSTM_Ch1,KNN,22,27.7777777777778
6,LSTM_Ch1,KNN,23,11.1111111111111
6,LSTM_Ch1,KNN,24,11.1111111111111
6,LSTM_Ch1,KNN,25,25
6,LSTM_Ch1,KNN,26,10.5263157894737
6,LSTM_Ch1,KNN,27,11.1111111111111
6,LSTM_Ch1,KNN,28,5.55555555555556
6,LSTM_Ch1,KNN,29,20
6,LSTM_Ch1,KNN,30,11.1111111111111
